Site_name2,Site_name,Latitude,Longitude,Country,Max_date,Min_date,Type,Group,Hominin,Artifact_Class,Present,citation
Muden,Muden,-28.96666667,30.38333333,South Africa,NA,NA,Open air,NoDate,no,engravedStone,yes,Malan 1956
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,art,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,bone,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,engraved,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,engravedBone,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,engravedEggshell,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,engravedOchre,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,engravedStone,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,exotic,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,hafting,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,ornamentation,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,wooden,no,NA
Nesher Ramla,Nesher Ramla,31.93333333,34.86666667,Israel,178,72,Open air,45-99,no,ochre,yes,Zaidner et al 2014
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,art,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,bone,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,engraved,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,engravedBone,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,engravedEggshell,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,engravedOchre,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,engravedStone,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,exotic,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,hafting,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,ornamentation,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,wooden,no,NA
Nooitgedacht 2,Nooitgedacht 2,-28.609722,24.452778,South Africa,NA,NA,Open air,400-499,no,ochre,yes,Beaumont 1990
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,art,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,bone,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,engravedEggshell,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,engravedOchre,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,engravedStone,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,exotic,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,hafting,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,ochre,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,ornamentation,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,wooden,no,NA
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,engraved,yes,Bendarik 2006
Oldisleben,Oldisleben,51.33333333,11.18333333,Germany,130,80,Open air,45-99,no,engravedBone,yes,Bendarik 2006
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,art,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,bone,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,engravedBone,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,engravedEggshell,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,engravedOchre,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,exotic,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,hafting,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,ochre,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,ornamentation,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,wooden,no,NA
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,engraved,yes,Wendt 1975
Palmenhorst,Palmenhorst,-22.58333333,14.91666667,Namibia,NA,NA,Open air,NoDate,no,engravedStone,yes,Wendt 1975
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,art,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,engraved,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,engravedBone,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,engravedEggshell,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,engravedOchre,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,engravedStone,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,exotic,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,hafting,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,ochre,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,ornamentation,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,wooden,no,NA
Peers Cave,Peers Cave,-34.119,18.40816,"South Africa

",NA,NA,Cave,45-99,Homo sapiens,bone,yes,d'Errico & Henshilwood 2007
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,art,no,NA
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,bone,no,NA
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,engravedBone,no,NA
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,engravedEggshell,no,NA
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,engravedStone,no,NA
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,exotic,no,NA
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,hafting,no,NA
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,ochre,yes,Watts 2010
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,ornamentation,no,NA
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,wooden,no,NA
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,engraved,yes,Watts 2010
"Pinnacle Point, Cave 13B","Pinnacle Point, Cave 13B",-34.2,22.08333333,South Africa,102,91,Cave,45-99,no,engravedOchre,yes,Watts 2010
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,art,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,bone,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,engraved,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,engravedBone,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,engravedEggshell,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,engravedOchre,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,engravedStone,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,exotic,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,hafting,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,ochre,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,wooden,no,NA
Prolom I,Prolom I,45.10984,34.71916,Ukraine,n/a,n/a,Cave,45-99,no,ornamentation,yes,Marshack 1991
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,art,no,NA
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,bone,no,NA
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,engravedBone,no,NA
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,engravedEggshell,no,NA
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,engravedOchre,no,NA
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,exotic,no,NA
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,hafting,no,NA
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,ornamentation,yes,Taborin et al 2003
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,wooden,no,NA
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,engraved,yes,Hover et al. 1997
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,engravedStone,yes,Hover et al. 1997
Qafzeh,Qafzeh,32.68333,35.29999,Israel,118,75,Cave,45-99,Homo sapiens,ochre,yes,Hover et al. 2003
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,art,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,bone,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,engravedBone,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,engravedEggshell,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,engravedOchre,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,exotic,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,hafting,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,ochre,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,ornamentation,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,wooden,no,NA
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,engraved,yes,Marshack 1981
Quneitra,Quneitra,33.1318,35.80444,Israel,60,47,Open air,45-99,no,engravedStone,yes,Marshack 1981
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,art,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,engraved,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,engravedBone,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,engravedEggshell,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,engravedOchre,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,engravedStone,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,exotic,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,hafting,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,ochre,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,wooden,no,NA
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,bone,yes,Bendarik 1992
Repolusthohle,Repolusthohle,47.30972,15.3475,Austria,243,100,Open air,100-199,no,ornamentation,yes,Bendarik 1992
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,art,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,bone,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,engraved,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,engravedBone,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,engravedEggshell,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,engravedOchre,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,engravedStone,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,exotic,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,hafting,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,ochre,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,wooden,no,NA
Rhafas,Rhafas,34.8,-1.883,Morocco,80,60,Cave,45-99,no,ornamentation,yes,d'Errico et al 2009
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,bone,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,engraved,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,engravedBone,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,engravedEggshell,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,engravedOchre,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,engravedStone,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,exotic,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,hafting,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,ornamentation,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,wooden,no,NA
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,art,yes,Coulson et al. 2007
Rhino Cave,Rhino Cave,-18.72836,21.72821,Botswana,n/a,60,Cave,45-99,no,ochre,yes,Coulson et al. 2007
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,bone,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,engraved,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,engravedBone,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,engravedEggshell,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,engravedOchre,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,engravedStone,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,exotic,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,hafting,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,ornamentation,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,wooden,no,NA
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,art,yes,Van Peer et al 2004
Sai 8-B-11,Sai 8-B-11,20.7,30.31999,Sudan,n/a,162,Open air,100-199,no,ochre,yes,Van Peer et al 2004
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,art,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,bone,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,engravedEggshell,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,engravedOchre,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,engravedStone,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,exotic,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,hafting,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,ochre,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,ornamentation,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,wooden,no,NA
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,engraved,yes,Raynal and Seguy 1986
Sainte-Anne,Sainte-Anne,45.06666667,3.85,France,210,170,Cave,100-199,no,engravedBone,yes,Raynal and Seguy 1986
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,art,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,bone,yes,"Julien et al., 2015"
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engraved,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engravedBone,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engravedEggshell,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engravedOchre,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engravedStone,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,exotic,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,ochre,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,ornamentation,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,wooden,no,NA
Schöningen 12,Schoningen 12,52.137247,10.988275,Germany,400,300,Open air,300-399,no,hafting,yes,"Julien et al., 2015"
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,art,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,bone,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engraved,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engravedBone,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engravedEggshell,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engravedOchre,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,engravedStone,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,exotic,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,hafting,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,ochre,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,ornamentation,no,NA
Schöningen 13II-4,Schoningen 13II-4,52.137247,10.988275,Germany,400,300,Open air,300-399,no,wooden,yes,"Schoch et al., 2015)"
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,engraved,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,engravedBone,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,engravedEggshell,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,engravedOchre,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,engravedStone,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,exotic,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,hafting,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,ochre,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,ornamentation,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,wooden,no,NA
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,art,yes,Blackwell et al. 2008
Sibudu Cave,Sibudu Cave,-29.51666667,31.083,South Africa,58.9,56.1,Cave,45-99,no,bone,yes,Blackwell et al. 2008
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,art,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,bone,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,engraved,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,engravedBone,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,engravedEggshell,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,engravedOchre,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,engravedStone,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,hafting,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,ochre,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,ornamentation,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,wooden,no,NA
singi talav,Singi talav,27.4,74.58333333,India,n/a,150,Open air,100-199,no,exotic,yes,Bednarik 1994
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,art,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,bone,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,engraved,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,engravedBone,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,engravedEggshell,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,engravedOchre,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,engravedStone,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,exotic,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,hafting,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,wooden,no,NA
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,ochre,yes,Vanhaeren et al 2006
Skhul,Skhul,32.72861,35.04666,Israel,135,100,Cave,100-199,Homo sapiens,ornamentation,yes,Vanhaeren et al 2006
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,bone,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,engraved,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,engravedBone,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,engravedEggshell,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,engravedOchre,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,engravedStone,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,exotic,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,hafting,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,ochre,no,NA
